Index,x_m,y_m,
15076,-0.000161002,0.000267872,
15077,-0.000166235,0.000264669,
15078,-0.000171405,0.000261364,
15079,-0.000176509,0.000257959,
15080,-0.000181547,0.000254456,
15081,-0.000186515,0.000250855,
15082,-0.000191413,0.000247159,
15083,-0.000196237,0.000243368,
15084,-0.000200985,0.000239481,
15085,-0.000205653,0.000235499,
15086,-0.000210242,0.000231425,
15087,-0.00021475,0.000227263,
15088,-0.000219177,0.000223014,
15089,-0.00022352,0.00021868,
15090,-0.000227778,0.000214263,
15091,-0.00023195,0.000209763,
15092,-0.000236033,0.000205183,
15093,-0.000240025,0.000200523,
15094,-0.000243922,0.000195784,
15095,-0.000247723,0.000190967,
15096,-0.00025143,0.000186077,
15097,-0.000255042,0.000181117,
15098,-0.000258556,0.000176087,
15099,-0.000261972,0.00017099,
15100,-0.000265288,0.000165827,
15101,-0.000268503,0.000160602,
15102,-0.000271616,0.000155314,
15103,-0.00027462,0.000149964,
15104,-0.000277516,0.000144554,
15105,-0.000280307,0.00013909,
15106,-0.00028299,0.000133572,
15107,-0.000285567,0.000128003,
15108,-0.000288034,0.000122385,
15109,-0.000290392,0.000116721,
15110,-0.00029264,0.000111011,
15111,-0.000294776,0.000105259,
15112,-0.000296796,9.95E-05,
15113,-0.000298697,9.36E-05,
15114,-0.000300485,8.78E-05,
15115,-0.000302159,8.19E-05,
15116,-0.000303717,7.59E-05,
15117,-0.00030516,7.00E-05,
15118,-0.000306487,6.40E-05,
15119,-0.000307698,5.80E-05,
15120,-0.000308791,5.19E-05,
15121,-0.000309764,4.59E-05,
15122,-0.000310613,3.98E-05,
15123,-0.000311343,3.37E-05,
15124,-0.000311954,2.76E-05,
15125,-0.000312447,2.15E-05,
15126,-0.000312821,1.53E-05,
15127,-0.000313076,9.21E-06,
15128,-0.000313213,3.08E-06,
15129,-0.00031323,-3.06E-06,
15130,-0.000313125,-9.19E-06,
15131,-0.000312896,-1.53E-05,
15132,-0.000312546,-2.14E-05,
15133,-0.000312077,-2.76E-05,
15134,-0.000311489,-3.37E-05,
15135,-0.000310783,-3.98E-05,
15136,-0.000309959,-4.59E-05,
15137,-0.000309017,-5.19E-05,
15138,-0.000307958,-5.80E-05,
15139,-0.00030678,-6.40E-05,
15140,-0.00030548,-7.00E-05,
15141,-0.000304061,-7.59E-05,
15142,-0.000302526,-8.19E-05,
15143,-0.000300877,-8.78E-05,
15144,-0.000299113,-9.37E-05,
15145,-0.000297236,-9.95E-05,
15146,-0.000295245,-0.000105319,
15147,-0.000293143,-0.000111083,
15148,-0.000290928,-0.000116806,
15149,-0.000288599,-0.000122482,
15150,-0.000286155,-0.00012811,
15151,-0.000283602,-0.00013369,
15152,-0.000280942,-0.000139219,
15153,-0.000278176,-0.000144696,
15154,-0.000275304,-0.000150118,
15155,-0.000272327,-0.000155483,
15156,-0.000269246,-0.00016079,
15157,-0.000266064,-0.000166036,
15158,-0.000262776,-0.000171217,
15159,-0.000259385,-0.00017633,
15160,-0.000255894,-0.000181376,
15161,-0.000252306,-0.000186354,
15162,-0.000248623,-0.000191261,
15163,-0.000244845,-0.000196096,
15164,-0.000240974,-0.000200857,
15165,-0.000237012,-0.000205542,
15166,-0.000232959,-0.000210149,
15167,-0.000228816,-0.000214675,
15168,-0.000224582,-0.000219116,
15169,-0.000220261,-0.000223472,
15170,-0.000215857,-0.000227745,
15171,-0.000211371,-0.000231931,
15172,-0.000206805,-0.000236029,
15173,-0.00020216,-0.000240039,
15174,-0.000197438,-0.000243957,
15175,-0.000192642,-0.000247784,
15176,-0.000187771,-0.000251515,
15177,-0.000182825,-0.000255146,
15178,-0.000177808,-0.000258679,
15179,-0.000172724,-0.000262115,
15180,-0.000167574,-0.000265451,
15181,-0.000162361,-0.000268686,
15182,-0.000157086,-0.00027182,
15183,-0.000151751,-0.000274852,
15184,-0.000146359,-0.00027778,
15185,-0.000140911,-0.000280602,
15186,-0.000135406,-0.000283312,
15187,-0.000129848,-0.000285913,
15188,-0.000124241,-0.000288405,
15189,-0.000118587,-0.000290788,
15190,-0.000112888,-0.000293062,
15191,-0.000107146,-0.000295224,
15192,-0.000101363,-0.000297276,
15193,-9.55E-05,-0.000299214,
15194,-8.97E-05,-0.00030104,
15195,-8.38E-05,-0.000302747,
15196,-7.79E-05,-0.000304335,
15197,-7.19E-05,-0.000305808,
15198,-6.59E-05,-0.000307165,
15199,-5.99E-05,-0.000308407,
15200,-5.39E-05,-0.000309531,
15201,-4.78E-05,-0.000310539,
15202,-4.18E-05,-0.00031143,
15203,-3.57E-05,-0.000312203,
15204,-2.96E-05,-0.000312854,
15205,-2.35E-05,-0.000313382,
15206,-1.73E-05,-0.00031379,
15207,-1.12E-05,-0.00031408,
15208,-5.07E-06,-0.000314251,
15209,1.06E-06,-0.000314304,
15210,7.20E-06,-0.000314238,
15211,1.33E-05,-0.000314054,
15212,1.95E-05,-0.000313751,
15213,2.56E-05,-0.000313326,
15214,3.17E-05,-0.000312778,
15215,3.78E-05,-0.00031211,
15216,4.39E-05,-0.000311324,
15217,4.99E-05,-0.00031042,
15218,5.60E-05,-0.000309399,
15219,6.20E-05,-0.000308262,
15220,6.80E-05,-0.000307008,
15221,7.40E-05,-0.000305639,
15222,8.00E-05,-0.000304152,
15223,8.59E-05,-0.000302545,
15224,9.18E-05,-0.000300821,
15225,9.76E-05,-0.000298984,
15226,0.000103449,-0.000297034,
15227,0.000109228,-0.000294972,
15228,0.000114966,-0.000292798,
15229,0.000120661,-0.000290514,
15230,0.000126311,-0.000288121,
15231,0.000131913,-0.000285618,
15232,0.000137464,-0.000283002,
15233,0.000142961,-0.000280276,
15234,0.000148404,-0.000277444,
15235,0.000153791,-0.000274508,
15236,0.000159121,-0.000271468,
15237,0.000164391,-0.000268326,
15238,0.0001696,-0.000265082,
15239,0.000174745,-0.000261739,
15240,0.000179824,-0.000258297,
15241,0.000184833,-0.000254753,
15242,0.00018977,-0.000251109,
15243,0.000194635,-0.00024737,
15244,0.000199427,-0.000243538,
15245,0.000204145,-0.000239614,
15246,0.000208785,-0.0002356,
15247,0.000213347,-0.000231497,
15248,0.000217829,-0.000227306,
15249,0.00022223,-0.00022303,
15250,0.000226544,-0.000218667,
15251,0.00023077,-0.000214218,
15252,0.000234908,-0.000209688,
15253,0.000238957,-0.000205078,
15254,0.000242917,-0.000200391,
15255,0.000246786,-0.000195628,
15256,0.000250562,-0.000190792,
15257,0.000254244,-0.000185884,
15258,0.000257831,-0.000180905,
15259,0.000261319,-0.000175857,
15260,0.000264704,-0.00017074,
15261,0.000267988,-0.000165556,
15262,0.000271171,-0.000160311,
15263,0.000274252,-0.000155005,
15264,0.000277231,-0.00014964,
15265,0.000280105,-0.00014422,
15266,0.000282875,-0.000138744,
15267,0.000285538,-0.000133216,
15268,0.000288093,-0.000127638,
15269,0.000290534,-0.000122008,
15270,0.000292864,-0.000116332,
15271,0.000295083,-0.000110611,
15272,0.000297192,-0.000104849,
15273,0.000299189,-9.90E-05,
15274,0.000301074,-9.32E-05,
15275,0.000302846,-8.73E-05,
15276,0.000304505,-8.14E-05,
15277,0.000306049,-7.55E-05,
15278,0.000307472,-6.95E-05,
15279,0.000308776,-6.35E-05,
15280,0.000309964,-5.75E-05,
15281,0.000311036,-5.15E-05,
15282,0.000311991,-4.54E-05,
15283,0.00031283,-3.93E-05,
15284,0.00031355,-3.32E-05,
15285,0.000314154,-2.71E-05,
15286,0.000314639,-2.10E-05,
15287,0.000315002,-1.49E-05,
15288,0.000315242,-8.75E-06,
15289,0.000315363,-2.62E-06,
15290,0.000315365,3.52E-06,
15291,0.000315249,9.65E-06,
15292,0.000315016,1.58E-05,
15293,0.000314664,2.19E-05,
15294,0.000314194,2.80E-05,
15295,0.000313606,3.41E-05,
15296,0.000312897,4.02E-05,
15297,0.000312066,4.63E-05,
15298,0.000311116,5.24E-05,
15299,0.00031005,5.84E-05,
15300,0.000308867,6.44E-05,
15301,0.000307569,7.04E-05,
15302,0.000306155,7.64E-05,
15303,0.000304627,8.23E-05,
15304,0.000302984,8.83E-05,
15305,0.000301226,9.41E-05,
15306,0.000299349,1.00E-04,
15307,0.000297358,0.000105783,
15308,0.000295256,0.000111547,
15309,0.000293043,0.00011727,
15310,0.00029072,0.000122949,
15311,0.000288288,0.000128583,
15312,0.000285749,0.000134168,
15313,0.000283102,0.000139704,
15314,0.000280348,0.000145187,
15315,0.000277484,0.000150614,
15316,0.000274513,0.000155982,
15317,0.000271439,0.000161293,
15318,0.000268264,0.000166543,
15319,0.000264988,0.000171731,
15320,0.000261613,0.000176855,
15321,0.000258139,0.000181914,
15322,0.00025457,0.000186904,
15323,0.000250904,0.000191825,
15324,0.000247141,0.000196671,
15325,0.000243281,0.000201441,
15326,0.000239329,0.000206135,
15327,0.000235289,0.000210753,
15328,0.00023116,0.000215292,
15329,0.000226945,0.00021975,
15330,0.000222645,0.000224127,
15331,0.000218261,0.00022842,
15332,0.000213795,0.000232629,
15333,0.000209247,0.000236747,
15334,0.000204617,0.000240773,
15335,0.000199909,0.000244709,
15336,0.000195127,0.000248553,
15337,0.000190272,0.000252305,
15338,0.000185345,0.000255962,
15339,0.000180349,0.000259524,
15340,0.000175286,0.00026299,
15341,0.000170156,0.000266357,
15342,0.000164962,0.000269623,
15343,0.000159702,0.000272784,
15344,0.000154382,0.000275841,
15345,0.000149004,0.000278795,
15346,0.000143571,0.000281645,
15347,0.000138083,0.00028439,
15348,0.000132544,0.00028703,
15349,0.000126955,0.000289562,
15350,0.000121319,0.000291987,
15351,0.000115636,0.0002943,
15352,0.000109907,0.0002965,
15353,0.000104137,0.000298585,
15354,9.83E-05,0.00030056,
15355,9.25E-05,0.000302422,
15356,8.66E-05,0.000304172,
15357,8.07E-05,0.000305809,
15358,7.47E-05,0.000307331,
15359,6.88E-05,0.000308739,
15360,6.28E-05,0.000310031,
15361,5.67E-05,0.000311203,
15362,5.07E-05,0.000312254,
15363,4.46E-05,0.000313189,
15364,3.86E-05,0.000314008,
15365,3.25E-05,0.000314709,
15366,2.64E-05,0.000315293,
15367,2.02E-05,0.00031576,
15368,1.41E-05,0.000316109,
15369,7.98E-06,0.000316341,
15370,1.84E-06,0.000316449,
15371,-4.29E-06,0.000316435,
15372,-1.04E-05,0.000316303,
15373,-1.66E-05,0.000316052,
15374,-2.27E-05,0.000315684,
15375,-2.88E-05,0.000315199,
15376,-3.49E-05,0.000314596,
15377,-4.10E-05,0.000313876,
15378,-4.71E-05,0.00031304,
15379,-5.31E-05,0.000312082,
15380,-5.92E-05,0.000311004,
15381,-6.52E-05,0.000309808,
15382,-7.12E-05,0.000308498,
15383,-7.72E-05,0.000307072,
15384,-8.31E-05,0.000305532,
15385,-8.90E-05,0.000303879,
15386,-9.49E-05,0.000302112,
15387,-0.000100723,0.000300233,
15388,-0.000106526,0.000298239,
15389,-0.000112288,0.00029613,
15390,-0.000118008,0.000293908,
15391,-0.000123683,0.000291577,
15392,-0.000129313,0.000289137,
15393,-0.000134896,0.00028659,
15394,-0.000140428,0.000283936,
15395,-0.000145908,0.000281176,
15396,-0.000151334,0.000278312,
15397,-0.000156704,0.000275343,
15398,-0.000162013,0.000272267,
15399,-0.00016726,0.000269086,
15400,-0.000172446,0.000265806,
15401,-0.000177567,0.000262426,
15402,-0.000182623,0.000258949,
15403,-0.000187611,0.000255376,
15404,-0.000192529,0.000251708,
15405,-0.000197377,0.000247946,
15406,-0.000202151,0.000244091,
15407,-0.000206847,0.000240142,
15408,-0.000211463,0.000236099,
15409,-0.000216,0.000231969,
15410,-0.000220458,0.000227753,
15411,-0.000224834,0.000223452,
15412,-0.000229127,0.000219068,
15413,-0.000233335,0.000214602,
15414,-0.000237457,0.000210057,
15415,-0.000241491,0.000205433,
15416,-0.000245431,0.00020073,
15417,-0.000249277,0.000195949,
15418,-0.00025303,0.000191095,
15419,-0.00025669,0.00018617,
15420,-0.000260254,0.000181175,
15421,-0.000263722,0.000176113,
15422,-0.000267092,0.000170986,
15423,-0.000270364,0.000165795,
15424,-0.000273535,0.000160542,
15425,-0.000276602,0.000155228,
15426,-0.000279563,0.000149853,
15427,-0.000282418,0.000144422,
15428,-0.000285168,0.000138937,
15429,-0.000287813,0.000133401,
15430,-0.000290352,0.000127815,
15431,-0.000292782,0.000122181,
15432,-0.000295105,0.000116502,
15433,-0.000297318,0.000110779,
15434,-0.00029942,0.000105014,
15435,-0.000301405,9.92E-05,
15436,-0.000303276,9.34E-05,
15437,-0.000305035,8.75E-05,
15438,-0.000306681,8.16E-05,
15439,-0.000308213,7.56E-05,
15440,-0.000309632,6.97E-05,
15441,-0.000310936,6.37E-05,
15442,-0.000312125,5.76E-05,
15443,-0.000313197,5.16E-05,
15444,-0.000314148,4.55E-05,
15445,-0.000314979,3.95E-05,
15446,-0.000315693,3.34E-05,
15447,-0.000316291,2.73E-05,
15448,-0.000316771,2.11E-05,
15449,-0.000317135,1.50E-05,
15450,-0.000317381,8.89E-06,
15451,-0.00031751,2.76E-06,
15452,-0.000317521,-3.38E-06,
15453,-0.000317409,-9.51E-06,
15454,-0.000317176,-1.56E-05,
15455,-0.000316824,-2.18E-05,
15456,-0.000316356,-2.79E-05,
15457,-0.000315771,-3.40E-05,
15458,-0.000315068,-4.01E-05,
15459,-0.00031425,-4.62E-05,
15460,-0.000313315,-5.22E-05,
15461,-0.000312264,-5.83E-05,
15462,-0.000311094,-6.43E-05,
15463,-0.000309804,-7.03E-05,
15464,-0.000308398,-7.63E-05,
15465,-0.000306878,-8.22E-05,
15466,-0.000305245,-8.81E-05,
15467,-0.000303499,-9.40E-05,
15468,-0.00030164,-9.99E-05,
15469,-0.00029967,-0.000105677,
15470,-0.00029759,-0.000111449,
15471,-0.000295396,-0.00011718,
15472,-0.000293089,-0.000122865,
15473,-0.000290671,-0.000128505,
15474,-0.000288146,-0.000134097,
15475,-0.000285514,-0.00013964,
15476,-0.000282777,-0.000145131,
15477,-0.000279936,-0.00015057,
15478,-0.000276991,-0.000155953,
15479,-0.000273943,-0.000161278,
15480,-0.000270793,-0.000166544,
15481,-0.000267538,-0.000171745,
15482,-0.000264182,-0.000176882,
15483,-0.000260728,-0.000181953,
15484,-0.000257177,-0.000186957,
15485,-0.000253532,-0.000191893,
15486,-0.000249793,-0.000196758,
15487,-0.000245962,-0.000201551,
15488,-0.00024204,-0.00020627,
15489,-0.000238028,-0.000210912,
15490,-0.000233924,-0.000215473,
15491,-0.00022973,-0.000219952,
15492,-0.000225451,-0.000224351,
15493,-0.00022109,-0.000228666,
15494,-0.000216646,-0.000232898,
15495,-0.000212123,-0.000237043,
15496,-0.000207521,-0.000241102,
15497,-0.000202843,-0.000245072,
15498,-0.000198089,-0.000248952,
15499,-0.000193259,-0.000252736,
15500,-0.000188355,-0.000256424,
15501,-0.000183381,-0.000260017,
15502,-0.000178339,-0.000263514,
15503,-0.000173232,-0.000266914,
15504,-0.00016806,-0.000270216,
15505,-0.000162827,-0.000273419,
15506,-0.000157533,-0.000276521,
15507,-0.00015218,-0.000279522,
15508,-0.00014677,-0.000282416,
15509,-0.000141303,-0.000285202,
15510,-0.000135783,-0.000287882,
15511,-0.000130213,-0.000290456,
15512,-0.000124595,-0.000292923,
15513,-0.000118931,-0.000295282,
15514,-0.000113223,-0.000297533,
15515,-0.000107473,-0.000299675,
15516,-0.000101683,-0.000301706,
15517,-9.59E-05,-0.000303624,
15518,-9.00E-05,-0.000305425,
15519,-8.41E-05,-0.000307112,
15520,-7.82E-05,-0.000308686,
15521,-7.22E-05,-0.000310146,
15522,-6.62E-05,-0.000311492,
15523,-6.02E-05,-0.000312724,
15524,-5.42E-05,-0.000313841,
15525,-4.81E-05,-0.000314843,
15526,-4.20E-05,-0.000315727,
15527,-3.60E-05,-0.00031649,
15528,-2.99E-05,-0.000317133,
15529,-2.37E-05,-0.00031766,
15530,-1.76E-05,-0.00031807,
15531,-1.15E-05,-0.000318363,
15532,-5.36E-06,-0.000318539,
15533,7.80E-07,-0.000318598,
15534,6.92E-06,-0.000318541,
15535,1.30E-05,-0.000318365,
15536,1.92E-05,-0.000318068,
15537,2.53E-05,-0.000317648,
15538,3.14E-05,-0.000317113,
15539,3.75E-05,-0.000316461,
15540,4.36E-05,-0.000315692,
15541,4.97E-05,-0.000314808,
15542,5.57E-05,-0.000313808,
15543,6.18E-05,-0.000312693,
15544,6.78E-05,-0.000311462,
15545,7.38E-05,-0.000310113,
15546,7.97E-05,-0.000308646,
15547,8.56E-05,-0.000307064,
15548,9.15E-05,-0.000305369,
15549,9.74E-05,-0.000303563,
15550,0.000103233,-0.000301645,
15551,0.000109023,-0.000299616,
15552,0.000114774,-0.000297477,
15553,0.000120484,-0.000295229,
15554,0.000126148,-0.00029287,
15555,0.000131764,-0.000290398,
15556,0.000137331,-0.000287818,
15557,0.000142848,-0.000285132,
15558,0.000148312,-0.000282342,
15559,0.000153723,-0.000279448,
15560,0.000159077,-0.000276451,
15561,0.000164374,-0.000273354,
15562,0.00016961,-0.000270155,
15563,0.000174784,-0.000266856,
15564,0.00017989,-0.000263454,
15565,0.000184929,-0.000259953,
15566,0.000189901,-0.000256357,
15567,0.000194803,-0.000252667,
15568,0.000199634,-0.000248884,
15569,0.000204392,-0.00024501,
15570,0.000209076,-0.000241046,
15571,0.000213683,-0.000236993,
15572,0.000218211,-0.000232853,
15573,0.000222656,-0.000228623,
15574,0.000227017,-0.000224307,
15575,0.000231295,-0.000219908,
15576,0.000235489,-0.000215429,
15577,0.000239596,-0.00021087,
15578,0.000243616,-0.000206235,
15579,0.000247547,-0.000201523,
15580,0.000251387,-0.000196738,
15581,0.000255136,-0.00019188,
15582,0.000258787,-0.000186949,
15583,0.00026234,-0.000181946,
15584,0.000265796,-0.000176876,
15585,0.000269156,-0.000171742,
15586,0.000272417,-0.000166544,
15587,0.000275579,-0.000161286,
15588,0.00027864,-0.000155968,
15589,0.000281599,-0.000150593,
15590,0.000284456,-0.000145163,
15591,0.000287204,-0.000139677,
15592,0.000289844,-0.000134138,
15593,0.000292376,-0.000128549,
15594,0.000294802,-0.000122913,
15595,0.00029712,-0.000117232,
15596,0.00029933,-0.000111507,
15597,0.00030143,-0.000105742,
15598,0.00030342,-9.99E-05,
15599,0.000305299,-9.41E-05,
15600,0.000307064,-8.82E-05,
15601,0.000308712,-8.23E-05,
15602,0.000310245,-7.64E-05,
15603,0.000311665,-7.04E-05,
15604,0.000312971,-6.44E-05,
15605,0.000314163,-5.84E-05,
15606,0.00031524,-5.23E-05,
15607,0.000316203,-4.63E-05,
15608,0.000317049,-4.02E-05,
15609,0.000317778,-3.41E-05,
15610,0.000318386,-2.80E-05,
15611,0.000318875,-2.19E-05,
15612,0.000319247,-1.58E-05,
15613,0.000319502,-9.64E-06,
15614,0.000319641,-3.50E-06,
15615,0.000319664,2.63E-06,
15616,0.000319569,8.77E-06,
15617,0.000319358,1.49E-05,
15618,0.00031903,2.10E-05,
15619,0.00031858,2.71E-05,
15620,0.00031801,3.33E-05,
15621,0.000317323,3.94E-05,
15622,0.000316521,4.54E-05,
15623,0.000315604,5.15E-05,
15624,0.000314571,5.76E-05,
15625,0.000313423,6.36E-05,
15626,0.000312162,6.96E-05,
15627,0.000310786,7.56E-05,
15628,0.000309292,8.15E-05,
15629,0.00030768,8.74E-05,
15630,0.000305956,9.33E-05,
15631,0.00030412,9.92E-05,
15632,0.000302174,0.000104998,
15633,0.000300117,0.000110779,
15634,0.000297951,0.000116519,
15635,0.000295676,0.000122218,
15636,0.000293294,0.000127873,
15637,0.0002908,0.000133479,
15638,0.000288196,0.000139035,
15639,0.000285486,0.00014454,
15640,0.000282672,0.000149993,
15641,0.000279755,0.000155391,
15642,0.000276736,0.000160732,
15643,0.000273616,0.000166016,
15644,0.000270396,0.000171239,
15645,0.000267078,0.0001764,
15646,0.000263659,0.000181496,
15647,0.000260141,0.000186523,
15648,0.000256526,0.00019148,
15649,0.000252817,0.000196368,
15650,0.000249016,0.000201185,
15651,0.000245125,0.000205929,
15652,0.000241144,0.000210598,
15653,0.000237075,0.000215191,
15654,0.00023292,0.000219706,
15655,0.000228678,0.00022414,
15656,0.00022435,0.000228489,
15657,0.000219937,0.000232752,
15658,0.000215444,0.000236931,
15659,0.000210873,0.000241024,
15660,0.000206225,0.00024503,
15661,0.000201502,0.000248946,
15662,0.000196705,0.000252773,
15663,0.000191836,0.000256507,
15664,0.000186898,0.000260149,
15665,0.000181888,0.000263691,
15666,0.000176809,0.000267134,
15667,0.000171665,0.00027048,
15668,0.00016646,0.000273728,
15669,0.000161193,0.000276876,
15670,0.000155868,0.000279924,
15671,0.000150486,0.000282871,
15672,0.000145049,0.000285715,
15673,0.000139559,0.000288455,
15674,0.000134016,0.000291087,
15675,0.000128422,0.000293608,
15676,0.000122781,0.000296022,
15677,0.000117095,0.000298329,
15678,0.000111367,0.000300527,
15679,0.000105597,0.000302617,
15680,9.98E-05,0.000304597,
15681,9.39E-05,0.000306466,
15682,8.81E-05,0.000308224,
15683,8.22E-05,0.000309867,
15684,7.62E-05,0.000311393,
15685,7.02E-05,0.000312804,
15686,6.42E-05,0.000314102,
15687,5.82E-05,0.000315285,
15688,5.22E-05,0.000316355,
15689,4.61E-05,0.000317309,
15690,4.00E-05,0.000318149,
15691,3.39E-05,0.000318873,
15692,2.78E-05,0.00031948,
15693,2.17E-05,0.000319965,
15694,1.56E-05,0.000320332,
15695,9.47E-06,0.000320582,
15696,3.34E-06,0.000320717,
15697,-2.80E-06,0.000320735,
15698,-8.94E-06,0.000320636,
15699,-1.51E-05,0.000320422,
15700,-2.12E-05,0.000320091,
15701,-2.73E-05,0.000319644,
15702,-3.34E-05,0.000319075,
15703,-3.95E-05,0.000318386,
15704,-4.56E-05,0.000317583,
15705,-5.17E-05,0.000316664,
15706,-5.77E-05,0.00031563,
15707,-6.37E-05,0.000314482,
15708,-6.98E-05,0.000313221,
15709,-7.57E-05,0.000311845,
15710,-8.17E-05,0.000310357,
15711,-8.76E-05,0.000308751,
15712,-9.35E-05,0.000307028,
15713,-9.93E-05,0.000305195,
15714,-0.000105169,0.00030325,
15715,-0.000110951,0.000301196,
15716,-0.000116693,0.000299033,
15717,-0.000122393,0.000296761,
15718,-0.000128049,0.000294382,
15719,-0.000133659,0.000291897,
15720,-0.000139219,0.000289301,
15721,-0.000144727,0.000286597,
15722,-0.000150182,0.000283788,
15723,-0.000155582,0.000280876,
15724,-0.000160927,0.000277862,
15725,-0.000166214,0.000274748,
15726,-0.000171441,0.000271534,
15727,-0.000176606,0.000268222,
15728,-0.000181708,0.000264812,
15729,-0.000186742,0.000261305,
15730,-0.000191706,0.000257698,
15731,-0.0001966,0.000253996,
15732,-0.000201423,0.000250203,
15733,-0.000206173,0.000246319,
15734,-0.000210848,0.000242346,
15735,-0.000215448,0.000238285,
15736,-0.00021997,0.000234138,
15737,-0.000224413,0.000229906,
15738,-0.000228774,0.000225589,
15739,-0.000233049,0.000221187,
15740,-0.000237237,0.000216703,
15741,-0.00024134,0.00021214,
15742,-0.000245355,0.000207501,
15743,-0.000249282,0.000202787,
